name,aeroplane,bicycle,bird,boat,bottle,bus,car,chair,cow,diningtable,horse,motorbike,person,train
3779,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3781,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3783,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3784,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3786,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3797,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3798,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3803,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3806,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3809,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3811,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3817,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3818,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3820,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3824,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3826,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3827,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3828,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3830,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3835,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3837,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3838,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3847,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3848,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3849,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3855,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3856,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3857,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3859,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3860,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3861,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3863,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3865,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3866,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3868,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3871,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3876,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3885,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3886,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3889,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3891,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3895,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3898,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3905,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3918,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3919,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3923,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3926,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3936,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3939,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3941,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3945,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3948,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3949,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3953,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3954,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3957,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3960,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3961,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3965,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3966,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3970,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3971,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3973,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3974,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3979,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3987,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3988,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3992,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3993,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3996,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3997,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4003,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4009,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4013,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4014,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4019,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4023,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4025,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4033,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4039,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4046,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4051,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4052,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4058,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4060,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4067,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4069,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4073,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4075,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4082,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4087,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4089,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4091,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4092,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4093,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4102,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4108,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4110,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4111,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4117,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4120,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4131,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4133,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4135,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4138,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4140,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4141,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4143,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4145,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4146,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4152,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4158,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4168,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4169,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4170,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4171,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4174,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4186,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4191,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4194,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4195,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4196,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4201,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4203,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4204,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4205,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4215,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4220,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4221,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4223,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4224,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4228,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4229,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4230,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4231,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4241,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4242,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4244,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4246,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4247,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4253,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4255,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4256,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4257,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4258,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4263,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4265,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4269,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4270,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4271,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4273,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4279,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4280,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4281,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4283,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4284,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4286,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4295,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4296,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4300,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4303,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4304,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4307,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4315,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4321,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4322,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4323,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4325,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4326,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4329,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4333,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4338,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4339,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4346,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4347,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4349,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4351,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4356,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4359,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4360,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4361,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4365,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4368,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4370,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4371,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4372,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4379,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4384,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4386,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4387,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4389,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4390,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4396,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4405,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4411,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4421,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4424,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4429,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4430,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4437,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4439,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4450,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4452,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4459,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4463,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4466,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4468,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4470,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4471,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4474,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4479,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4481,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4487,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4488,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4493,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4494,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4495,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4496,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4498,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4499,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4500,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4507,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4508,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4509,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4517,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4518,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4519,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4520,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4524,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4526,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4528,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4530,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4532,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4535,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4537,0,0,0,0,0,0,0,0,1,0,1,0,1,0
4539,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4544,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4552,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4553,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4555,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4563,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4570,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4574,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4576,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4579,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4581,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4585,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4588,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4591,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4592,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4597,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4601,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4604,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4605,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4606,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4612,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4618,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4622,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4623,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4625,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4626,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4627,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4630,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4634,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4636,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4643,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4648,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4649,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4651,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4653,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4655,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4656,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4660,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4662,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4671,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4672,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4673,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4674,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4676,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4685,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4686,0,0,0,0,0,0,0,0,1,0,1,0,1,0
4687,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4689,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4691,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4692,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4693,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4694,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4701,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4702,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4705,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4706,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4710,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4715,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4718,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4719,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4722,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4723,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4727,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4732,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4735,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4746,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4747,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4748,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4750,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4753,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4761,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4770,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4776,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4779,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4782,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4783,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4785,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4786,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4788,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4789,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4790,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4793,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4794,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4796,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4797,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4799,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4801,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4805,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4808,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4812,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4815,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4818,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4823,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4826,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4828,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4830,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4831,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4834,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4836,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4839,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4840,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4841,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4848,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4849,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4850,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4852,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4857,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4859,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4863,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4867,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4869,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4872,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4873,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4876,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4879,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4882,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4885,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4886,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4890,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4896,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4902,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4905,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4911,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4912,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4913,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4926,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4928,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4931,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4935,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4936,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4943,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4946,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4950,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4951,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4953,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4958,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4961,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4962,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4966,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4967,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4968,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4972,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4973,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4974,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4976,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4982,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4984,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4986,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4987,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4990,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4994,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4995,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4997,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5003,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5006,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5014,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5016,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5023,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5024,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5026,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5028,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5029,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5032,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5033,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5036,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5037,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5039,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5042,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5045,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5047,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5052,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5054,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5055,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5057,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5061,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5063,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5064,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5065,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5067,0,0,0,0,0,0,1,0,0,0,0,0,0,0
